FECHA_UTC,HORA_UTC,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,FECHA_CORTE,geometry,index_right,NOMBDEP,NOMBPROV,NOMBDIST,UBIGEO
20200109,153019,-16.0927,-70.4635,10,3.3,20223006,POINT (-70.4635 -16.0927),1557.0,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,180204
20200111,62029,-8.8999,-75.0083,136,4.6,20223006,POINT (-75.0083 -8.8999),297.0,HUANUCO,PUERTO INCA,TOURNAVISTA,100904
20200111,110650,-17.7407,-70.2457,122,4.0,20223006,POINT (-70.2457 -17.7407),1568.0,TACNA,TACNA,INCLAN,230105
20200112,125827,-10.4245,-75.4906,13,3.9,20223006,POINT (-75.4906 -10.4245),1832.0,PASCO,OXAPAMPA,HUANCABAMBA,190303
20200112,201147,-16.3433,-73.9996,37,4.2,20223006,POINT (-73.9996 -16.3433),,,,,
20200113,103546,-15.7622,-72.2072,10,3.6,20223006,POINT (-72.2072 -15.7622),45.0,AREQUIPA,CAYLLOMA,HUAMBO,040507
20200115,94514,-10.3954,-78.8467,26,5.4,20223006,POINT (-78.8467 -10.3954),,,,,
20200116,5155,-7.889,-74.5281,150,4.6,20223006,POINT (-74.5281 -7.889),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
20200116,20314,-4.0803,-77.1037,111,4.6,20223006,POINT (-77.1037 -4.0803),1374.0,LORETO,DATEM DEL MARAÑON,PASTAZA,160705
20200116,52249,-9.8215,-75.6288,21,4.0,20223006,POINT (-75.6288 -9.8215),555.0,HUANUCO,PUERTO INCA,CODO DEL POZUZO,100902
20200116,234527,-10.7861,-77.7237,81,4.4,20223006,POINT (-77.7237 -10.7861),20.0,LIMA,BARRANCA,SUPE PUERTO,150205
20200117,50850,-16.7791,-72.6928,42,3.9,20223006,POINT (-72.6928 -16.7791),,,,,
20200117,114403,-9.7805,-74.5801,21,4.2,20223006,POINT (-74.5801 -9.7805),1834.0,PASCO,OXAPAMPA,CONSTITUCION,190308
20200117,175153,-8.5644,-73.9933,177,4.4,20223006,POINT (-73.9933 -8.5644),1628.0,UCAYALI,CORONEL PORTILLO,MASISEA,250104
20200117,175605,-15.4624,-70.1406,252,4.2,20223006,POINT (-70.1406 -15.4624),219.0,PUNO,SAN ROMAN,JULIACA,211101
20200118,180141,-17.12,-71.3019,97,4.2,20223006,POINT (-71.3019 -17.12),1548.0,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101
20200119,162605,-6.0476,-76.6891,132,4.2,20223006,POINT (-76.6891 -6.0476),1413.0,SAN MARTIN,LAMAS,PINTO RECODO,220506
20200120,80007,-9.5853,-75.7351,17,3.8,20223006,POINT (-75.7351 -9.5853),289.0,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,100602
20200120,235444,-15.881,-71.7796,9,3.5,20223006,POINT (-71.7796 -15.881),178.0,AREQUIPA,CAYLLOMA,ACHOMA,040502
20200121,10119,-15.8761,-71.7701,11,3.5,20223006,POINT (-71.7701 -15.8761),178.0,AREQUIPA,CAYLLOMA,ACHOMA,040502
20200123,174342,-13.9266,-71.8091,8,3.7,20223006,POINT (-71.8091 -13.9266),872.0,CUSCO,PARURO,ACCHA,081002
20200123,184637,-13.9193,-71.8076,11,3.4,20223006,POINT (-71.8076 -13.9193),869.0,CUSCO,PARURO,PILLPINTO,081008
20200124,51350,-17.4929,-71.0724,79,5.2,20223006,POINT (-71.0724 -17.4929),1548.0,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101
20200124,170107,-18.4065,-69.9288,126,4.4,20223006,POINT (-69.9288 -18.4065),,,,,
20200124,203724,-14.4006,-69.1867,13,3.2,20223006,POINT (-69.1867 -14.4006),262.0,PUNO,SANDIA,YANAHUAYA,211208
20200124,233829,-17.5127,-71.1235,57,3.8,20223006,POINT (-71.1235 -17.5127),1566.0,MOQUEGUA,ILO,EL ALGARROBAL,180302
20200125,91631,-16.7021,-69.6652,203,4.2,20223006,POINT (-69.6652 -16.7021),185.0,PUNO,EL COLLAO,SANTA ROSA,210504
20200126,62309,-15.6509,-71.8556,9,3.3,20223006,POINT (-71.8556 -15.6509),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200126,103904,-15.7212,-71.9349,12,3.2,20223006,POINT (-71.9349 -15.7212),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200126,145945,-15.7519,-71.9002,9,3.4,20223006,POINT (-71.9002 -15.7519),49.0,AREQUIPA,CAYLLOMA,LLUTA,040511
20200126,222239,-15.6529,-71.8151,7,3.3,20223006,POINT (-71.8151 -15.6529),50.0,AREQUIPA,CAYLLOMA,MACA,040512
20200127,32510,-15.6293,-71.83,11,3.3,20223006,POINT (-71.83 -15.6293),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200127,41434,-15.6528,-71.8159,12,3.4,20223006,POINT (-71.8159 -15.6528),50.0,AREQUIPA,CAYLLOMA,MACA,040512
20200127,71626,-12.3352,-76.8767,63,3.9,20223006,POINT (-76.8767 -12.3352),,,,,
20200127,163628,-15.6629,-71.8153,10,3.2,20223006,POINT (-71.8153 -15.6629),50.0,AREQUIPA,CAYLLOMA,MACA,040512
20200127,194211,-11.5301,-77.7161,53,4.1,20223006,POINT (-77.7161 -11.5301),,,,,
20200127,231009,-5.078,-76.1681,41,4.3,20223006,POINT (-76.1681 -5.078),1727.0,LORETO,ALTO AMAZONAS,JEBEROS,160205
20200128,24645,-15.6473,-71.8088,12,3.4,20223006,POINT (-71.8088 -15.6473),50.0,AREQUIPA,CAYLLOMA,MACA,040512
20200128,24757,-15.6546,-71.8259,9,3.6,20223006,POINT (-71.8259 -15.6546),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200128,30111,-15.6655,-71.8281,13,3.5,20223006,POINT (-71.8281 -15.6655),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200128,32540,-17.2431,-70.8296,19,3.6,20223006,POINT (-70.8296 -17.2431),1548.0,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101
20200128,33137,-15.642,-71.8296,7,3.4,20223006,POINT (-71.8296 -15.642),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200128,82125,-15.6501,-71.835,13,3.5,20223006,POINT (-71.835 -15.6501),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200128,91204,-15.6595,-71.8329,6,3.9,20223006,POINT (-71.8329 -15.6595),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200128,102315,-15.6613,-71.8371,10,3.6,20223006,POINT (-71.8371 -15.6613),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200128,110731,-15.655,-71.829,5,3.6,20223006,POINT (-71.829 -15.655),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200128,123424,-15.6597,-71.8244,5,3.4,20223006,POINT (-71.8244 -15.6597),50.0,AREQUIPA,CAYLLOMA,MACA,040512
20200128,145532,-15.6836,-71.7634,11,3.8,20223006,POINT (-71.7634 -15.6836),50.0,AREQUIPA,CAYLLOMA,MACA,040512
20200128,200650,-15.6456,-71.82,10,3.3,20223006,POINT (-71.82 -15.6456),50.0,AREQUIPA,CAYLLOMA,MACA,040512
20200129,10848,-15.665,-71.7943,10,3.3,20223006,POINT (-71.7943 -15.665),50.0,AREQUIPA,CAYLLOMA,MACA,040512
20200129,144637,-15.6571,-71.8301,10,3.5,20223006,POINT (-71.8301 -15.6571),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200129,181316,-15.6529,-71.8012,10,3.3,20223006,POINT (-71.8012 -15.6529),50.0,AREQUIPA,CAYLLOMA,MACA,040512
20200130,44910,-10.7895,-73.5978,26,4.1,20223006,POINT (-73.5978 -10.7895),1620.0,UCAYALI,ATALAYA,RAYMONDI,250201
20200130,92155,-12.8748,-74.0097,79,4.1,20223006,POINT (-74.0097 -12.8748),1691.0,AYACUCHO,LA MAR,TAMBO,050508
20200130,221012,-3.8642,-75.5683,181,5.0,20223006,POINT (-75.5683 -3.8642),1359.0,LORETO,LORETO,URARINAS,160305
20200131,45705,-6.818,-80.6344,10,3.9,20223006,POINT (-80.6344 -6.818),,,,,
20200131,230609,-12.5729,-76.8088,74,4.7,20223006,POINT (-76.8088 -12.5729),,,,,
20200202,61000,-15.6674,-71.9073,17,3.5,20223006,POINT (-71.9073 -15.6674),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200202,152032,-3.5469,-80.4717,48,4.1,20223006,POINT (-80.4717 -3.5469),442.0,TUMBES,TUMBES,TUMBES,240101
20200202,155029,-15.6402,-71.8177,7,3.4,20223006,POINT (-71.8177 -15.6402),50.0,AREQUIPA,CAYLLOMA,MACA,040512
20200202,170740,-13.6387,-76.346,43,4.0,20223006,POINT (-76.346 -13.6387),,,,,
20200204,22416,-15.6281,-71.8115,12,3.5,20223006,POINT (-71.8115 -15.6281),50.0,AREQUIPA,CAYLLOMA,MACA,040512
20200204,184152,-15.0723,-75.163,40,4.0,20223006,POINT (-75.163 -15.0723),907.0,ICA,NASCA,MARCONA,110304
20200205,1017,-15.6598,-71.7868,10,3.3,20223006,POINT (-71.7868 -15.6598),50.0,AREQUIPA,CAYLLOMA,MACA,040512
20200205,15142,-5.7951,-80.9335,44,5.2,20223006,POINT (-80.9335 -5.7951),,,,,
20200205,52254,-17.3198,-71.1969,44,3.7,20223006,POINT (-71.1969 -17.3198),1548.0,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101
20200205,75718,-4.4268,-77.4414,17,5.1,20223006,POINT (-77.4414 -4.4268),1372.0,LORETO,DATEM DEL MARAÑON,MANSERICHE,160703
20200206,52,-15.1502,-71.1112,17,3.5,20223006,POINT (-71.1112 -15.1502),893.0,CUSCO,ESPINAR,OCORURO,080804
20200206,171006,-17.41,-71.2251,41,3.7,20223006,POINT (-71.2251 -17.41),1548.0,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101
20200206,174115,-11.2049,-79.4171,11,4.4,20223006,POINT (-79.4171 -11.2049),,,,,
20200207,70447,-15.6543,-71.8268,14,3.4,20223006,POINT (-71.8268 -15.6543),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200208,95700,-4.4057,-77.5596,18,4.2,20223006,POINT (-77.5596 -4.4057),1372.0,LORETO,DATEM DEL MARAÑON,MANSERICHE,160703
20200208,183043,-15.7327,-72.0611,8,3.5,20223006,POINT (-72.0611 -15.7327),45.0,AREQUIPA,CAYLLOMA,HUAMBO,040507
20200209,22647,-16.9789,-69.6189,200,4.1,20223006,POINT (-69.6189 -16.9789),182.0,PUNO,EL COLLAO,CAPAZO,210502
20200209,82755,-9.8339,-78.793,35,4.2,20223006,POINT (-78.793 -9.8339),,,,,
20200209,192503,-15.6473,-71.8268,8,3.4,20223006,POINT (-71.8268 -15.6473),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200210,22400,-12.2885,-77.5592,36,3.6,20223006,POINT (-77.5592 -12.2885),,,,,
20200210,202406,-8.3823,-77.8063,18,3.6,20223006,POINT (-77.8063 -8.3823),677.0,ANCASH,CORONGO,CUSCA,020904
20200211,34546,-16.5091,-72.855,51,3.6,20223006,POINT (-72.855 -16.5091),77.0,AREQUIPA,CAMANA,MARISCAL CACERES,040204
20200211,52019,-17.1324,-71.0446,108,4.0,20223006,POINT (-71.0446 -17.1324),1548.0,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101
20200211,120156,-15.6605,-71.8184,8,3.5,20223006,POINT (-71.8184 -15.6605),50.0,AREQUIPA,CAYLLOMA,MACA,040512
20200211,153917,-14.1067,-75.8784,46,3.6,20223006,POINT (-75.8784 -14.1067),1536.0,ICA,ICA,ICA,110101
20200211,221501,-15.2077,-75.8987,41,4.6,20223006,POINT (-75.8987 -15.2077),,,,,
20200212,112246,-16.2363,-72.6289,104,4.2,20223006,POINT (-72.6289 -16.2363),43.0,AREQUIPA,CASTILLA,URACA,040413
20200212,162038,-15.9685,-74.5985,24,3.8,20223006,POINT (-74.5985 -15.9685),,,,,
20200212,165522,-15.6778,-74.1988,36,4.0,20223006,POINT (-74.1988 -15.6778),1663.0,AREQUIPA,CARAVELI,CHALA,040307
20200213,809,-15.3804,-72.0584,149,4.1,20223006,POINT (-72.0584 -15.3804),1871.0,AREQUIPA,CASTILLA,CHOCO,040406
20200213,43149,-16.0946,-74.697,24,5.2,20223006,POINT (-74.697 -16.0946),,,,,
20200213,62445,-16.4949,-71.9499,34,3.6,20223006,POINT (-71.9499 -16.4949),71.0,AREQUIPA,AREQUIPA,VITOR,040125
20200213,105041,-16.1685,-74.7982,24,4.3,20223006,POINT (-74.7982 -16.1685),,,,,
20200213,222825,-13.9366,-74.5596,103,4.1,20223006,POINT (-74.5596 -13.9366),848.0,AYACUCHO,HUANCA SANCOS,SANCOS,050301
20200213,223349,-4.2755,-80.9382,21,3.8,20223006,POINT (-80.9382 -4.2755),149.0,PIURA,TALARA,EL ALTO,200702
20200214,104428,-8.1944,-75.2439,134,4.0,20223006,POINT (-75.2439 -8.1944),1858.0,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,250106
20200214,135045,-16.6392,-72.9837,45,4.7,20223006,POINT (-72.9837 -16.6392),,,,,
20200214,151047,-12.5604,-78.0684,25,4.8,20223006,POINT (-78.0684 -12.5604),,,,,
20200215,170127,-11.9413,-77.7607,61,4.2,20223006,POINT (-77.7607 -11.9413),,,,,
20200215,195441,-14.2317,-73.7099,108,4.5,20223006,POINT (-73.7099 -14.2317),839.0,AYACUCHO,SUCRE,SORAS,050911
20200215,214726,-16.5303,-72.7187,48,4.0,20223006,POINT (-72.7187 -16.5303),78.0,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,040205
20200216,62852,-14.9553,-76.2451,39,4.3,20223006,POINT (-76.2451 -14.9553),,,,,
20200217,185310,-7.6454,-74.7718,165,5.0,20223006,POINT (-74.7718 -7.6454),567.0,LORETO,UCAYALI,CONTAMANA,160601
20200218,90548,-19.1586,-70.699,48,4.0,20223006,POINT (-70.699 -19.1586),,,,,
20200218,113204,-7.5985,-76.3699,128,4.2,20223006,POINT (-76.3699 -7.5985),572.0,SAN MARTIN,BELLAVISTA,ALTO BIAVO,220202
20200218,195905,-11.1512,-78.1689,36,3.9,20223006,POINT (-78.1689 -11.1512),,,,,
20200219,71332,-15.314,-72.2851,131,4.0,20223006,POINT (-72.2851 -15.314),40.0,AREQUIPA,CASTILLA,ORCOPAMPA,040409
20200219,72032,-6.5022,-80.816,24,4.0,20223006,POINT (-80.816 -6.5022),,,,,
20200219,92319,-7.7663,-80.3345,22,4.1,20223006,POINT (-80.3345 -7.7663),,,,,
20200219,104509,-11.5882,-77.8367,51,3.7,20223006,POINT (-77.8367 -11.5882),,,,,
20200219,215550,-15.6517,-74.9269,26,3.8,20223006,POINT (-74.9269 -15.6517),,,,,
20200220,235805,-16.4495,-72.0224,22,4.2,20223006,POINT (-72.0224 -16.4495),71.0,AREQUIPA,AREQUIPA,VITOR,040125
20200221,64445,-9.1304,-79.4177,16,4.8,20223006,POINT (-79.4177 -9.1304),,,,,
20200221,183514,-9.1507,-79.4393,15,4.0,20223006,POINT (-79.4393 -9.1507),,,,,
20200222,25209,-15.7056,-72.6277,111,4.0,20223006,POINT (-72.6277 -15.7056),1804.0,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,040601
20200222,53333,-12.779,-77.6029,18,4.1,20223006,POINT (-77.6029 -12.779),,,,,
20200222,85620,-3.3456,-77.6123,47,4.3,20223006,POINT (-77.6123 -3.3456),1373.0,LORETO,DATEM DEL MARAÑON,MORONA,160704
20200224,225857,-16.4623,-72.0003,24,3.6,20223006,POINT (-72.0003 -16.4623),71.0,AREQUIPA,AREQUIPA,VITOR,040125
20200225,41458,-8.2103,-80.2557,34,5.2,20223006,POINT (-80.2557 -8.2103),,,,,
20200225,94552,-9.4696,-79.1449,35,4.3,20223006,POINT (-79.1449 -9.4696),,,,,
20200226,10534,-10.3957,-78.5372,41,4.0,20223006,POINT (-78.5372 -10.3957),,,,,
20200226,91813,-6.1701,-76.342,41,4.2,20223006,POINT (-76.342 -6.1701),1409.0,SAN MARTIN,LAMAS,CAYNARACHI,220504
20200227,24856,-8.3769,-74.412,170,4.1,20223006,POINT (-74.412 -8.3769),1633.0,UCAYALI,CORONEL PORTILLO,CALLERIA,250101
20200227,62733,-16.453,-72.0107,23,3.7,20223006,POINT (-72.0107 -16.453),71.0,AREQUIPA,AREQUIPA,VITOR,040125
20200229,25534,-15.7326,-72.0754,9,3.6,20223006,POINT (-72.0754 -15.7326),45.0,AREQUIPA,CAYLLOMA,HUAMBO,040507
20200229,25604,-13.182,-75.1212,110,4.2,20223006,POINT (-75.1212 -13.182),1010.0,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,090411
20200229,200231,-13.1311,-75.0259,95,4.1,20223006,POINT (-75.0259 -13.1311),1010.0,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,090411
20200301,70721,-16.2446,-72.9787,36,3.9,20223006,POINT (-72.9787 -16.2446),79.0,AREQUIPA,CAMANA,OCOÑA,040206
20200302,70138,-10.8967,-73.9277,124,4.3,20223006,POINT (-73.9277 -10.8967),1620.0,UCAYALI,ATALAYA,RAYMONDI,250201
20200302,135505,-15.8256,-74.295,49,4.0,20223006,POINT (-74.295 -15.8256),1661.0,AREQUIPA,CARAVELI,ATIQUIPA,040304
20200302,221516,-11.7079,-76.9556,90,4.0,20223006,POINT (-76.9556 -11.7079),1850.0,LIMA,CANTA,SANTA ROSA DE QUIVES,150407
20200302,230751,-18.1159,-70.7489,34,5.0,20223006,POINT (-70.7489 -18.1159),,,,,
20200303,60009,-16.3615,-73.4571,29,4.9,20223006,POINT (-73.4571 -16.3615),,,,,
20200304,22931,-15.8684,-75.2704,21,3.9,20223006,POINT (-75.2704 -15.8684),,,,,
20200304,33931,-14.8618,-73.8429,106,4.1,20223006,POINT (-73.8429 -14.8618),619.0,AYACUCHO,PARINACOCHAS,CORACORA,050701
20200304,110131,-12.9105,-76.7716,52,3.5,20223006,POINT (-76.7716 -12.9105),,,,,
20200305,232724,-18.4609,-71.468,27,3.9,20223006,POINT (-71.468 -18.4609),,,,,
20200306,51815,-16.381,-69.7213,225,4.2,20223006,POINT (-69.7213 -16.381),1680.0,PUNO,EL COLLAO,ILAVE,210501
20200306,72405,-9.9308,-75.6845,14,4.1,20223006,POINT (-75.6845 -9.9308),532.0,HUANUCO,PACHITEA,CHAGLLA,100802
20200308,191138,-8.2162,-80.081,38,4.3,20223006,POINT (-80.081 -8.2162),,,,,
20200309,93540,-4.7848,-80.2673,69,4.8,20223006,POINT (-80.2673 -4.7848),1672.0,PIURA,PIURA,TAMBO GRANDE,200114
20200312,2131,-2.6212,-77.2184,130,4.2,20223006,POINT (-77.2184 -2.6212),,,,,
20200312,143700,-17.4896,-70.6813,16,3.7,20223006,POINT (-70.6813 -17.4896),1545.0,TACNA,JORGE BASADRE,LOCUMBA,230301
20200313,20802,-20.0854,-69.8455,95,5.2,20223006,POINT (-69.8455 -20.0854),,,,,
20200313,215947,-15.4676,-74.2161,104,4.4,20223006,POINT (-74.2161 -15.4676),612.0,AYACUCHO,PARINACOCHAS,PULLO,050705
20200315,23756,-15.6584,-71.8432,12,3.4,20223006,POINT (-71.8432 -15.6584),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200315,153507,-8.9321,-74.6314,147,4.5,20223006,POINT (-74.6314 -8.9321),1624.0,UCAYALI,CORONEL PORTILLO,IPARIA,250103
20200316,235549,-12.8856,-75.0044,12,3.4,20223006,POINT (-75.0044 -12.8856),1026.0,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101
20200317,33519,-12.8745,-75.0175,13,3.4,20223006,POINT (-75.0175 -12.8745),1026.0,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101
20200317,61444,-12.867,-75.0016,12,3.4,20223006,POINT (-75.0016 -12.867),1026.0,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101
20200317,174739,-12.8393,-75.0095,7,3.3,20223006,POINT (-75.0095 -12.8393),1026.0,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101
20200317,192507,-15.7387,-71.7543,9,3.3,20223006,POINT (-71.7543 -15.7387),50.0,AREQUIPA,CAYLLOMA,MACA,040512
20200317,195547,-15.6848,-72.0093,9,3.3,20223006,POINT (-72.0093 -15.6848),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200317,223645,-12.8621,-75.0231,8,3.3,20223006,POINT (-75.0231 -12.8621),1026.0,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101
20200318,63440,-12.8734,-75.0266,9,3.8,20223006,POINT (-75.0266 -12.8734),1026.0,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101
20200318,94932,-12.8713,-75.0155,9,3.4,20223006,POINT (-75.0155 -12.8713),1026.0,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101
20200318,102935,-12.8594,-75.0267,8,4.0,20223006,POINT (-75.0267 -12.8594),1026.0,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101
20200318,114249,-12.8745,-74.9901,11,3.3,20223006,POINT (-74.9901 -12.8745),1026.0,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101
20200318,134538,-12.8676,-75.0053,13,3.3,20223006,POINT (-75.0053 -12.8676),1026.0,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101
20200318,181925,-17.5939,-72.9218,20,4.0,20223006,POINT (-72.9218 -17.5939),,,,,
20200318,192350,-10.8373,-75.3538,13,3.5,20223006,POINT (-75.3538 -10.8373),303.0,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,120304
20200319,15128,-19.1202,-70.1769,75,4.2,20223006,POINT (-70.1769 -19.1202),,,,,
20200319,15140,-12.8525,-74.998,13,3.3,20223006,POINT (-74.998 -12.8525),1026.0,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101
20200319,52619,-12.8913,-74.9869,13,3.3,20223006,POINT (-74.9869 -12.8913),1026.0,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101
20200319,130040,-12.8767,-75.0018,14,3.3,20223006,POINT (-75.0018 -12.8767),1026.0,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101
20200319,174541,-12.8661,-75.0209,11,3.4,20223006,POINT (-75.0209 -12.8661),1026.0,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101
20200320,15326,-15.7528,-71.7754,13,3.4,20223006,POINT (-71.7754 -15.7528),50.0,AREQUIPA,CAYLLOMA,MACA,040512
20200320,22246,-15.7343,-71.7732,12,3.6,20223006,POINT (-71.7732 -15.7343),50.0,AREQUIPA,CAYLLOMA,MACA,040512
20200320,51140,-12.8683,-75.0085,8,3.4,20223006,POINT (-75.0085 -12.8683),1026.0,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101
20200320,55636,-12.8741,-75.027,9,3.9,20223006,POINT (-75.027 -12.8741),1026.0,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101
20200320,65857,-7.1699,-80.84,22,4.1,20223006,POINT (-80.84 -7.1699),,,,,
20200320,81836,-7.1755,-80.8534,17,4.4,20223006,POINT (-80.8534 -7.1755),,,,,
20200320,105020,-12.8656,-75.0209,10,3.4,20223006,POINT (-75.0209 -12.8656),1026.0,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101
20200320,215210,-16.4191,-73.1138,53,4.0,20223006,POINT (-73.1138 -16.4191),79.0,AREQUIPA,CAMANA,OCOÑA,040206
20200321,141844,-12.3934,-76.8751,58,3.5,20223006,POINT (-76.8751 -12.3934),,,,,
20200321,205307,-13.7272,-71.9666,11,3.4,20223006,POINT (-71.9666 -13.7272),868.0,CUSCO,PARURO,PACCARITAMBO,081007
20200322,172201,-8.5279,-74.5906,104,4.0,20223006,POINT (-74.5906 -8.5279),1631.0,UCAYALI,CORONEL PORTILLO,MANANTAY,250107
20200323,62455,-12.1346,-74.2814,16,4.0,20223006,POINT (-74.2814 -12.1346),156.0,JUNIN,SATIPO,VIZCATAN DEL ENE,120609
20200323,85941,-12.8664,-75.0166,14,3.4,20223006,POINT (-75.0166 -12.8664),1026.0,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,090101
20200323,221644,-18.9668,-70.2494,73,4.9,20223006,POINT (-70.2494 -18.9668),,,,,
20200324,4923,-12.9106,-73.9398,86,4.0,20223006,POINT (-73.9398 -12.9106),1691.0,AYACUCHO,LA MAR,TAMBO,050508
20200324,213352,-12.4103,-74.7483,10,3.4,20223006,POINT (-74.7483 -12.4103),1070.0,HUANCAVELICA,TAYACAJA,COLCABAMBA,090705
20200325,101737,-15.67,-71.9217,10,3.9,20223006,POINT (-71.9217 -15.67),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200326,43512,-15.6618,-71.9304,9,3.7,20223006,POINT (-71.9304 -15.6618),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200326,95828,-12.2307,-77.1479,49,3.8,20223006,POINT (-77.1479 -12.2307),,,,,
20200326,212404,-10.0926,-74.1659,154,4.5,20223006,POINT (-74.1659 -10.0926),1622.0,UCAYALI,ATALAYA,TAHUANIA,250203
20200327,164804,-9.385,-75.8746,131,4.2,20223006,POINT (-75.8746 -9.385),557.0,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606
20200328,23335,-16.674,-71.6744,22,3.8,20223006,POINT (-71.6744 -16.674),181.0,AREQUIPA,AREQUIPA,LA JOYA,040108
20200328,40204,-9.3624,-79.1503,40,4.0,20223006,POINT (-79.1503 -9.3624),,,,,
20200328,50429,-7.8515,-80.2626,22,4.1,20223006,POINT (-80.2626 -7.8515),,,,,
20200328,84402,-11.6893,-76.3464,13,3.4,20223006,POINT (-76.3464 -11.6893),803.0,LIMA,HUAROCHIRI,CARAMPOMA,150704
20200329,21639,-15.7947,-71.8495,12,3.6,20223006,POINT (-71.8495 -15.7947),50.0,AREQUIPA,CAYLLOMA,MACA,040512
20200329,220247,-16.4505,-71.9944,27,3.8,20223006,POINT (-71.9944 -16.4505),71.0,AREQUIPA,AREQUIPA,VITOR,040125
20200330,82857,-16.9304,-72.0072,59,4.0,20223006,POINT (-72.0072 -16.9304),176.0,AREQUIPA,ISLAY,MOLLENDO,040701
20200330,142433,-12.5448,-76.8298,48,3.8,20223006,POINT (-76.8298 -12.5448),,,,,
20200401,73106,-15.6515,-71.8467,10,3.4,20223006,POINT (-71.8467 -15.6515),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200401,80542,-17.8562,-70.6078,72,4.1,20223006,POINT (-70.6078 -17.8562),1572.0,TACNA,TACNA,SAMA,230109
20200401,114619,-16.4921,-72.5144,91,4.0,20223006,POINT (-72.5144 -16.4921),1803.0,AREQUIPA,CAYLLOMA,MAJES,040520
20200401,135820,-11.8729,-77.0723,74,4.5,20223006,POINT (-77.0723 -11.8729),666.0,LIMA,LIMA,PUENTE PIEDRA,150125
20200401,174246,-15.6729,-71.905,10,3.4,20223006,POINT (-71.905 -15.6729),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200401,225038,-15.673,-71.9112,12,3.4,20223006,POINT (-71.9112 -15.673),1655.0,AREQUIPA,CAYLLOMA,CABANACONDE,040503
20200402,100522,-12.8126,-76.8488,54,3.7,20223006,POINT (-76.8488 -12.8126),,,,,
20200402,102139,-18.4883,-70.6131,39,4.2,20223006,POINT (-70.6131 -18.4883),,,,,
